ID;Tipo;SKU;Nombre;Publicado;¿Está destacado?;Visibilidad en el catálogo;Descripción corta;Descripción;Día en que empieza el precio rebajado;Día en que termina el precio rebajado;Estado del impuesto;Clase de impuesto;¿En inventario?;Inventario;Cantidad de bajo inventario;¿Permitir reservas de productos agotados?;¿Vendido individualmente?;Peso (g);Longitud (cm);Anchura (cm);Altura (cm);¿Permitir valoraciones de clientes?;Nota de compra;Precio rebajado;Precio normal;Categorías;Etiquetas;Clase de envío;Imágenes;Límite de descargas;Días de caducidad de la descarga;Superior;Productos agrupados;Ventas dirigidas;Ventas cruzadas;URL externa;Texto del botón;Posición;Nombre del atributo 1;Valor(es) del atributo 1;Atributo visible 1;Atributo global 1;Nombre del atributo 2;Valor(es) del atributo 2;Atributo visible 2;Atributo global 2;Nombre del atributo 3;Valor(es) del atributo 3;Atributo visible 3;Atributo global 3;Nombre del atributo 4;Valor(es) del atributo 4;Atributo visible 4;Atributo global 4;Nombre del atributo 5;Valor(es) del atributo 5;Atributo visible 5;Atributo global 5;Nombre del atributo 6;Valor(es) del atributo 6;Atributo visible 6;Atributo global 6
;simple;;ORCS-EN098 Wind-Up Arsenal Zenmaioh (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡10 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;XYZ;1;1
;simple;;ORCS-ENSE1 Effect Veiler;1;0;visible;;;;;taxable;;1;4;;0;0;;;;;0;;;₡2 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;Limited Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;P4-03 Thousand Knives (Japanese);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;P4-05 Mystic Box (Japanese);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;PCJ-EN003 Sword of Dragon's Soul;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡4 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;LP;1;;Tipo;Magia;1;1
;simple;;PGD-004 King Tiger Wanghu;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡2 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;LP;1;;Tipo;Monstruo;1;1
;simple;;PGD-033 Book of Life;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;LP;1;;Tipo;Magia;1;1
;simple;;PGD-035 Book of Moon;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;MP;1;;Tipo;Magia;1;1
;simple;;PGD-049 Trap Dustshoot;1;0;visible;;;;;taxable;;1;6;;0;0;;;;;0;;;₡3 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Common;1;1;Estado;LP;1;;Tipo;Trampa;1;1
;simple;;PGD-051 Reckless Greed;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;LP;1;;Tipo;Trampa;1;1
;simple;;PGD-078 Reaper on the Nightmare;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡6 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;LP;1;;Tipo;Fusión;1;1
;simple;;PGD-082 Dark Room of Nightmare;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;LP;1;;Tipo;Magia;1;1
;simple;;PGD-090 Metamorphosis;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡5 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Common;1;1;Estado;MP;1;;Tipo;Magia;1;1
;simple;;PGL3-EN015 The Phantom Knights of Shade Brigandine;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡6 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; 1st Edition ;1;1;Expansión;;1;1;Rareza;Gold Rare;1;1;Estado;NM;1;;Tipo; Trampa ;1;1
;simple;;PGL3-EN021 Beatrice, Lady of the Eternal;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡5 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Gold Rare;1;1;Estado;NM;1;;Tipo;XYZ;1;1
;simple;;PGL3-EN069 Bahamut Shark;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡6 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; 1st Edition ;1;1;Expansión;;1;1;Rareza;Gold Rare;1;1;Estado;NM;1;;Tipo; XYZ ;1;1
;simple;;PGL3-EN077 Dante, Traveler of the Burning Abyss;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡3 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Gold Rare;1;1;Estado;NM;1;;Tipo;XYZ;1;1
;simple;;PGL3-EN095 Breakthrough Skill;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Gold Rare;1;1;Estado;NM;1;;Tipo;Trampa;1;1
;simple;;PGL3-EN099 Storming Mirror Force;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡8 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Gold Rare;1;1;Estado;NM;1;;Tipo;Trampa;1;1
;simple;;PGLD-EN016 Beelze of the Diabolic Dragons;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡4 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Gold Secret;1;1;Estado;NM;1;;Tipo;Synchro;1;1
;simple;;PGLD-EN029 Ghost of a Grudge (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡3 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Gold Rare;1;1;Estado;NM;1;;Tipo;Trampa;1;1
;simple;;PGLD-EN067 Mind Control;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Gold Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;PGLD-EN070 Phoenix Wing Wind Blast;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Gold Rare;1;1;Estado;NM;1;;Tipo;Trampa;1;1
;simple;;PHRA-EN001 Raider's Wing;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡3 500;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; 1st Edition ;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo; Monstruo ;1;1
;simple;;PHRA-EN003 The Phantom Knights of Torn Scales;1;0;visible;;;;;taxable;;1;5;;0;0;;;;;0;;;₡11 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; 1st Edition ;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo; Monstruo ;1;1
;simple;;PHRA-EN008 Tri-Brigade Fraktall;1;0;visible;;;;;taxable;;1;7;;0;0;;;;;0;;;₡23 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; 1st Edition ;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo; Monstruo ;1;1
;simple;;PHRA-EN010 Virtual World Mai-Hime - Lulu;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡8 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;PHRA-EN023 Alpha, the Master of Beasts;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡18 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; 1st Edition ;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo; Monstruo ;1;1
;simple;;PHRA-EN041 Arc Rebellion Xyz Dragon;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡5 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; 1st Edition ;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo; XYZ ;1;1
;simple;;PHRA-EN045 Divine Arsenal AA-ZEUS - Sky Thunder;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡44 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;XYZ;1;1
;simple;;PHRA-EN046 Tri-Brigade Ferrijit the Barren Blossom;1;0;visible;;;;;taxable;;1;4;;0;0;;;;;0;;;₡4 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; 1st Edition ;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo; Link ;1;1
;simple;;PHRA-EN048 Tri-Brigade Shuraig the Ominous Omen;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡21 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Link;1;1
;simple;;PHRA-EN051 Phantom Knights' Rank-Up-Magic Force;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡4 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; 1st Edition ;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo; Magia ;1;1
;simple;;PHRA-EN078 Warning Point;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡3 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; 1st Edition ;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo; Trampa ;1;1
;simple;;PHSW-EN086 Evolzar Dolkka (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡15 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;LP;1;;Tipo;XYZ;1;1
;simple;;POTD-EN003 Neo-Spacian Aqua Dolphin;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;POTD-EN031 Elemental Hero Aqua Neos;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡8 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;POTD-EN042 Overload Fusion;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;PP01-EN004 Marshmallon Glasses;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;PP01-EN008 Dark Magic Curtain;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;PP01-EN009 Legacy of Yata-Garasu;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Trampa;1;1
;simple;;PP01-EN011 Zera the Mant;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;LP;1;;Tipo;Ritual;1;1
;simple;;PP01-EN014 Metalmorph;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Trampa;1;1
;simple;;PRC1-EN004 Meteor B. Dragon;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;PRC1-EN014 Kagemucha Knight;1;0;visible;;;;;taxable;;1;3;;0;0;;;;;0;;;₡5 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; 1st Edition ;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo; Monstruo ;1;1
;simple;;PRC1-EN019 Masked Hero Dian;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Fusión;1;1
;simple;;PRC1-ENV01 Elemental Hero The Shining;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡3 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Limited Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Fusión;1;1
;simple;;PRIO-EN000 Artifact Scythe;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 500;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;PRIO-EN011 Artifact Moralltach ;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡4 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; 1st Edition ;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo; Monstruo ;1;1
;simple;;PRIO-EN040 Number 62: Galaxy-Eyes Prime Photon Dragon (Spanish) ;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡25 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultimate Rare;1;1;Estado;NM;1;;Tipo;XYZ;1;1
;simple;;PRIO-EN049 Artifact Durendal;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;XYZ;1;1
;simple;;PRIO-ENSP1 Artifact Scythe (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 500;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;Limited Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;PSV-000 Jinzo;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡30 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;LP;1;;Tipo;Monstruo;1;1
;simple;;PSV-007 Time Seal;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Common;1;1;Estado;NM;1;;Tipo;Trampa;1;1
;simple;;PSV-011 Dust Tornado;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡3 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;LP;1;;Tipo;Trampa;1;1
;simple;;PSV-012 Call Of The Haunted;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡4 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;LP;1;;Tipo;Trampa;1;1
;simple;;PSV-016 Mirror Wall;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡4 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;MP;1;;Tipo;Trampa;1;1
;simple;;PSV-030 Ceasefire;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡4 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;LP;1;;Tipo;Trampa;1;1
;simple;;PSV-033 Magical Hats;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;LP;1;;Tipo;Trampa;1;1
;simple;;PSV-037 Premature Burial;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡30 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;LP;1;;Tipo;Magia;1;1
;simple;;PSV-039 Prohibition;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡2 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Rare;1;1;Estado;LP;1;;Tipo;Magia;1;1
;simple;;PSV-064 Limiter Removal;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;LP;1;;Tipo;Magia;1;1
;simple;;PSV-101 Gearfried the Iron Knight;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;LP;1;;Tipo;Monstruo;1;1
;simple;;PSV-104 Imperial Order;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡19 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;LP;1;;Tipo;Trampa;1;1
;simple;;PTDN-EN021 Armageddon Knight;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;LP;1;;Tipo;Monstruo;1;1
;simple;;PTDN-EN043 Elemental Hero Storm Neos;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡8 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Fusión;1;1
;simple;;PTDN-EN053 The Beginning of the End;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;MP;1;;Tipo;Magia;1;1
;simple;;PTDN-EN054 Dark Eruption;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;PTDN-EN082 Darknight Parshath;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;RATE-EN036 Cyber Angel Natasha;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡500;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; 1st Edition ;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo; Ritual ;1;1
;simple;;RDS-EN008 Mystic Swordsman  LV6;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡3 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;RDS-EN021 Thestalos the Firestorm Monarch;1;0;visible;;;;;taxable;;1;4;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;MP;1;;Tipo;Monstruo;1;1
;simple;;RDS-EN021 Thestalos the Firestorm Monarch;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡2 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;RDS-EN035 Dark Blade the Dragon Knight;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡10 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Ultimate Rare;1;1;Estado;LP;1;;Tipo;Fusión;1;1
;simple;;RDS-EN039 Triangle Ecstasy Spark;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;RDS-EN045 Monster Reincarnation;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;RDS-ENSE1 Diffusion Wave-Motion;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Limited Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;REDU-EN038 Grandsoil the Elemental Lord;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡1 500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo;Monstruo;1;1
;simple;;REDU-ENSE1 T.G. Hyper Librarian;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Limited Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Synchro;1;1
;simple;;RGBT-EN042 Power Tool Dragon;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡31 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Ultimate Rare;1;1;Estado;LP;1;;Tipo;Synchro;1;1
;simple;;RGBT-EN079 Swallow Flip;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡1 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Trampa;1;1
;simple;;RGBT-EN088 Overwhelm (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡4 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;LP;1;;Tipo;Trampa;1;1
;simple;;RGBT-ENSE2 Allure of Darkness;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡6 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;Limited Edition;1;1;Expansión;;1;1;Rareza;Super Rare;1;1;Estado;NM;1;;Tipo;Magia;1;1
;simple;;RGBT-ENSP1 Battlestorm;1;0;visible;;;;;taxable;;1;2;;0;0;;;;;0;;;₡500;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Limited Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;LP;1;;Tipo;Monstruo;1;1
;simple;;RIRA-EN048 Apollousa, Bow of the Goddess;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡25 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición; 1st Edition ;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;NM;1;;Tipo; Link ;1;1
;simple;;RIRA-EN098 Dragunity Knight - Romulus (Spanish);1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡1 000;Avanzado;;;;;;;;;;;;0;Código;;1;1;Edición;1st Edition;1;1;Expansión;;1;1;Rareza;Ultra Rare;1;1;Estado;NM;1;;Tipo;Link;1;1
;simple;;ROD-EN003 Sage's Stone;1;0;visible;;;;;taxable;;1;1;;0;0;;;;;0;;;₡5 000;Old School;;;;;;;;;;;;0;Código;;1;1;Edición;Unlimited;1;1;Expansión;;1;1;Rareza;Secret Rare;1;1;Estado;MP;1;;Tipo;Magia;1;1
